,name,fruit_type,r,g,b,rgb(),width,height,width_heigth_proportion,computed_hex
2321,r_240_100.jpg,Orange,59,111,161,"rgb(59,111,161)",117,118,0.9915254237288136,3895201
507,r_254_100.jpg,Pear,105,159,169,"rgb(105,159,169)",117,118,0.9915254237288136,6922153
643,r_309_100.jpg,Pear,89,143,156,"rgb(89,143,156)",117,118,0.9915254237288136,5869468
871,r_307_100.jpg,Pear,89,143,157,"rgb(89,143,157)",117,118,0.9915254237288136,5869469
2230,r_243_100.jpg,Orange,59,111,161,"rgb(59,111,161)",117,118,0.9915254237288136,3895201
820,r_252_100.jpg,Pear,105,158,168,"rgb(105,158,168)",117,118,0.9915254237288136,6921896
2203,r_238_100.jpg,Orange,58,111,161,"rgb(58,111,161)",117,118,0.9915254237288136,3829665
883,r_250_100.jpg,Pear,105,158,167,"rgb(105,158,167)",117,118,0.9915254237288136,6921895
2291,r_239_100.jpg,Orange,58,111,161,"rgb(58,111,161)",117,118,0.9915254237288136,3829665
2279,r_264_100.jpg,Orange,59,110,161,"rgb(59,110,161)",117,118,0.9915254237288136,3894945
951,r_283_100.jpg,Pear,96,153,165,"rgb(96,153,165)",118,119,0.9915966386554622,6330789
571,r_273_100.jpg,Pear,101,157,169,"rgb(101,157,169)",118,119,0.9915966386554622,6659497
739,r_270_100.jpg,Pear,102,158,169,"rgb(102,158,169)",118,119,0.9915966386554622,6725289
843,r_274_100.jpg,Pear,100,157,169,"rgb(100,157,169)",118,119,0.9915966386554622,6593961
847,r_112_100.jpg,Pear,104,156,162,"rgb(104,156,162)",118,119,0.9915966386554622,6855842
569,r_263_100.jpg,Pear,104,159,170,"rgb(104,159,170)",118,119,0.9915966386554622,6856618
536,r_272_100.jpg,Pear,101,158,169,"rgb(101,158,169)",118,119,0.9915966386554622,6659753
604,r_255_100.jpg,Pear,105,159,169,"rgb(105,159,169)",118,119,0.9915966386554622,6922153
912,r_259_100.jpg,Pear,104,159,169,"rgb(104,159,169)",118,119,0.9915966386554622,6856617
648,r_261_100.jpg,Pear,105,159,170,"rgb(105,159,170)",118,119,0.9915966386554622,6922154
538,r_262_100.jpg,Pear,104,159,169,"rgb(104,159,169)",118,119,0.9915966386554622,6856617
540,r_114_100.jpg,Pear,104,156,163,"rgb(104,156,163)",118,119,0.9915966386554622,6855843
948,r_320_100.jpg,Pear,89,141,154,"rgb(89,141,154)",119,120,0.9916666666666667,5868954
525,r_182_100.jpg,Pear,90,141,146,"rgb(90,141,146)",119,120,0.9916666666666667,5934482
779,119_100.jpg,Pear,102,156,162,"rgb(102,156,162)",119,120,0.9916666666666667,6724770
445,112_100.jpg,Apple,78,89,156,"rgb(78,89,156)",119,120,0.9916666666666667,5134748
829,127_100.jpg,Pear,102,156,162,"rgb(102,156,162)",119,120,0.9916666666666667,6724770
547,117_100.jpg,Pear,102,157,162,"rgb(102,157,162)",119,120,0.9916666666666667,6725026
874,125_100.jpg,Pear,102,156,162,"rgb(102,156,162)",119,120,0.9916666666666667,6724770
869,r_119_100.jpg,Pear,104,157,163,"rgb(104,157,163)",119,120,0.9916666666666667,6856099
339,111_100.jpg,Apple,77,89,156,"rgb(77,89,156)",119,120,0.9916666666666667,5069212
841,r_264_100.jpg,Pear,104,159,170,"rgb(104,159,170)",119,120,0.9916666666666667,6856618
497,121_100.jpg,Pear,102,156,162,"rgb(102,156,162)",119,120,0.9916666666666667,6724770
797,126_100.jpg,Pear,102,156,162,"rgb(102,156,162)",119,120,0.9916666666666667,6724770
594,120_100.jpg,Pear,102,157,162,"rgb(102,157,162)",119,120,0.9916666666666667,6725026
743,100_100.jpg,Pear,101,157,163,"rgb(101,157,163)",120,121,0.9917355371900827,6659491
640,r_117_100.jpg,Pear,104,157,163,"rgb(104,157,163)",120,121,0.9917355371900827,6856099
905,103_100.jpg,Pear,101,157,163,"rgb(101,157,163)",120,121,0.9917355371900827,6659491
505,r_122_100.jpg,Pear,104,158,164,"rgb(104,158,164)",120,121,0.9917355371900827,6856356
687,r_120_100.jpg,Pear,104,157,163,"rgb(104,157,163)",120,121,0.9917355371900827,6856099
969,124_100.jpg,Pear,101,156,162,"rgb(101,156,162)",120,121,0.9917355371900827,6659234
545,107_100.jpg,Pear,102,157,163,"rgb(102,157,163)",120,121,0.9917355371900827,6725027
1765,43_100.jpg,Banana,100,136,153,"rgb(100,136,153)",120,121,0.9917355371900827,6588569
578,106_100.jpg,Pear,102,157,163,"rgb(102,157,163)",120,121,0.9917355371900827,6725027
894,171_100.jpg,Pear,105,159,166,"rgb(105,159,166)",121,122,0.9918032786885246,6922150
599,142_100.jpg,Pear,102,157,162,"rgb(102,157,162)",121,122,0.9918032786885246,6725026
317,118_100.jpg,Apple,78,89,156,"rgb(78,89,156)",121,122,0.9918032786885246,5134748
663,132_100.jpg,Pear,101,156,162,"rgb(101,156,162)",121,122,0.9918032786885246,6659234
886,147_100.jpg,Pear,102,157,163,"rgb(102,157,163)",121,122,0.9918032786885246,6725027
641,176_100.jpg,Pear,105,159,167,"rgb(105,159,167)",121,122,0.9918032786885246,6922151
692,133_100.jpg,Pear,102,156,162,"rgb(102,156,162)",121,122,0.9918032786885246,6724770
745,110_100.jpg,Pear,102,157,163,"rgb(102,157,163)",121,122,0.9918032786885246,6725027
937,112_100.jpg,Pear,102,157,163,"rgb(102,157,163)",121,122,0.9918032786885246,6725027
815,145_100.jpg,Pear,102,156,163,"rgb(102,156,163)",121,122,0.9918032786885246,6724771
844,173_100.jpg,Pear,105,159,166,"rgb(105,159,166)",121,122,0.9918032786885246,6922150
566,139_100.jpg,Pear,102,157,163,"rgb(102,157,163)",121,122,0.9918032786885246,6725027
656,150_100.jpg,Pear,102,157,163,"rgb(102,157,163)",121,122,0.9918032786885246,6725027
572,174_100.jpg,Pear,105,159,166,"rgb(105,159,166)",121,122,0.9918032786885246,6922150
981,156_100.jpg,Pear,103,157,163,"rgb(103,157,163)",121,122,0.9918032786885246,6790563
721,148_100.jpg,Pear,102,157,163,"rgb(102,157,163)",121,122,0.9918032786885246,6725027
1920,179_100.jpg,Banana,89,126,142,"rgb(89,126,142)",121,122,0.9918032786885246,5865102
983,146_100.jpg,Pear,102,157,163,"rgb(102,157,163)",121,122,0.9918032786885246,6725027
813,155_100.jpg,Pear,103,157,163,"rgb(103,157,163)",121,122,0.9918032786885246,6790563
699,r_279_100.jpg,Pear,98,155,167,"rgb(98,155,167)",122,123,0.991869918699187,6462375
275,282_100.jpg,Apple,79,94,158,"rgb(79,94,158)",122,123,0.991869918699187,5201566
639,166_100.jpg,Pear,105,158,165,"rgb(105,158,165)",122,123,0.991869918699187,6921893
647,r_319_100.jpg,Pear,89,141,154,"rgb(89,141,154)",122,123,0.991869918699187,5868954
688,151_100.jpg,Pear,102,157,163,"rgb(102,157,163)",122,123,0.991869918699187,6725027
689,r_130_100.jpg,Pear,102,158,164,"rgb(102,158,164)",122,123,0.991869918699187,6725284
723,158_100.jpg,Pear,103,157,164,"rgb(103,157,164)",122,123,0.991869918699187,6790564
624,149_100.jpg,Pear,102,157,163,"rgb(102,157,163)",122,123,0.991869918699187,6725027
504,143_100.jpg,Pear,102,156,163,"rgb(102,156,163)",122,123,0.991869918699187,6724771
534,r_286_100.jpg,Pear,95,152,164,"rgb(95,152,164)",122,123,0.991869918699187,6264996
851,r_290_100.jpg,Pear,93,150,162,"rgb(93,150,162)",122,123,0.991869918699187,6133410
926,160_100.jpg,Pear,104,157,164,"rgb(104,157,164)",122,123,0.991869918699187,6856100
541,165_100.jpg,Pear,104,158,165,"rgb(104,158,165)",122,123,0.991869918699187,6856357
592,130_100.jpg,Pear,102,157,162,"rgb(102,157,162)",122,123,0.991869918699187,6725026
764,196_100.jpg,Pear,106,161,170,"rgb(106,161,170)",122,123,0.991869918699187,6988202
518,r_313_100.jpg,Pear,89,142,155,"rgb(89,142,155)",122,123,0.991869918699187,5869211
787,154_100.jpg,Pear,103,157,163,"rgb(103,157,163)",122,123,0.991869918699187,6790563
822,r_289_100.jpg,Pear,94,151,163,"rgb(94,151,163)",122,123,0.991869918699187,6199203
785,144_100.jpg,Pear,102,156,163,"rgb(102,156,163)",122,123,0.991869918699187,6724771
598,r_123_100.jpg,Pear,103,158,164,"rgb(103,158,164)",122,123,0.991869918699187,6790820
777,30_100.jpg,Pear,95,150,161,"rgb(95,150,161)",122,123,0.991869918699187,6264481
520,27_100.jpg,Pear,95,150,161,"rgb(95,150,161)",122,123,0.991869918699187,6264481
892,161_100.jpg,Pear,104,157,164,"rgb(104,157,164)",122,123,0.991869918699187,6856100
622,159_100.jpg,Pear,103,157,164,"rgb(103,157,164)",122,123,0.991869918699187,6790564
888,157_100.jpg,Pear,103,157,163,"rgb(103,157,163)",122,123,0.991869918699187,6790563
887,r_136_100.jpg,Pear,101,157,163,"rgb(101,157,163)",123,124,0.9919354838709677,6659491
919,r_292_100.jpg,Pear,93,150,162,"rgb(93,150,162)",123,124,0.9919354838709677,6133410
865,23_100.jpg,Pear,95,149,160,"rgb(95,149,160)",123,124,0.9919354838709677,6264224
938,r_173_100.jpg,Pear,93,146,151,"rgb(93,146,151)",123,124,0.9919354838709677,6132375
698,245_100.jpg,Pear,105,161,172,"rgb(105,161,172)",123,124,0.9919354838709677,6922668
1290,r_242_100.jpg,Kiwi,97,129,155,"rgb(97,129,155)",123,124,0.9919354838709677,6390171
623,r_128_100.jpg,Pear,103,158,164,"rgb(103,158,164)",123,124,0.9919354838709677,6790820
597,152_100.jpg,Pear,103,157,163,"rgb(103,157,163)",123,124,0.9919354838709677,6790563
980,r_127_100.jpg,Pear,103,158,164,"rgb(103,158,164)",123,124,0.9919354838709677,6790820
786,r_125_100.jpg,Pear,104,158,164,"rgb(104,158,164)",123,124,0.9919354838709677,6856356
588,256_100.jpg,Pear,103,159,171,"rgb(103,159,171)",123,124,0.9919354838709677,6791083
801,r_298_100.jpg,Pear,91,147,160,"rgb(91,147,160)",123,124,0.9919354838709677,6001568
977,230_100.jpg,Pear,106,160,171,"rgb(106,160,171)",123,124,0.9919354838709677,6987947
722,r_129_100.jpg,Pear,103,158,164,"rgb(103,158,164)",124,125,0.992,6790820
1486,181_100.jpg,Banana,89,125,142,"rgb(89,125,142)",124,125,0.992,5864846
616,r_295_100.jpg,Pear,92,148,161,"rgb(92,148,161)",124,125,0.992,6067361
600,r_133_100.jpg,Pear,102,157,164,"rgb(102,157,164)",124,125,0.992,6725028
1444,r_251_100.jpg,Kiwi,96,127,153,"rgb(96,127,153)",124,125,0.992,6324121
682,237_100.jpg,Pear,106,161,171,"rgb(106,161,171)",124,125,0.992,6988203
789,222_100.jpg,Pear,106,160,170,"rgb(106,160,170)",124,125,0.992,6987946
884,231_100.jpg,Pear,106,160,171,"rgb(106,160,171)",124,125,0.992,6987947
882,221_100.jpg,Pear,106,160,170,"rgb(106,160,170)",124,125,0.992,6987946
1086,r_245_100.jpg,Kiwi,97,128,154,"rgb(97,128,154)",124,125,0.992,6389914
737,211_100.jpg,Pear,106,160,170,"rgb(106,160,170)",124,125,0.992,6987946
718,13_100.jpg,Pear,94,148,160,"rgb(94,148,160)",124,125,0.992,6198432
1264,r_243_100.jpg,Kiwi,96,128,154,"rgb(96,128,154)",124,125,0.992,6324378
490,r_137_100.jpg,Apple,79,95,151,"rgb(79,95,151)",124,125,0.992,5201815
133,r_138_100.jpg,Apple,78,95,150,"rgb(78,95,150)",124,125,0.992,5136278
840,215_100.jpg,Pear,105,160,170,"rgb(105,160,170)",124,125,0.992,6922410
952,r_293_100.jpg,Pear,92,149,161,"rgb(92,149,161)",124,125,0.992,6067617
963,r_306_100.jpg,Pear,89,144,157,"rgb(89,144,157)",124,125,0.992,5869725
711,r_294_100.jpg,Pear,92,149,161,"rgb(92,149,161)",124,125,0.992,6067617
984,r_236_100.jpg,Kiwi,97,129,155,"rgb(97,129,155)",124,125,0.992,6390171
655,r_131_100.jpg,Pear,102,158,164,"rgb(102,158,164)",124,125,0.992,6725284
1001,r_244_100.jpg,Kiwi,97,129,154,"rgb(97,129,154)",124,125,0.992,6390170
170,r_153_100.jpg,Apple,75,89,145,"rgb(75,89,145)",125,126,0.9920634920634921,4938129
476,r_155_100.jpg,Apple,75,89,145,"rgb(75,89,145)",125,126,0.9920634920634921,4938129
2138,r_224_100.jpg,Orange,58,111,160,"rgb(58,111,160)",125,126,0.9920634920634921,3829664
1574,182_100.jpg,Banana,89,125,143,"rgb(89,125,143)",125,126,0.9920634920634921,5864847
909,238_100.jpg,Pear,106,160,172,"rgb(106,160,172)",125,126,0.9920634920634921,6987948
1354,r_240_100.jpg,Kiwi,96,129,154,"rgb(96,129,154)",125,126,0.9920634920634921,6324634
911,228_100.jpg,Pear,106,160,171,"rgb(106,160,171)",125,126,0.9920634920634921,6987947
879,r_232_100.jpg,Pear,92,142,151,"rgb(92,142,151)",125,126,0.9920634920634921,6065815
774,r_304_100.jpg,Pear,90,145,157,"rgb(90,145,157)",125,126,0.9920634920634921,5935517
1378,r_249_100.jpg,Kiwi,96,128,154,"rgb(96,128,154)",125,126,0.9920634920634921,6324378
4,r_150_100.jpg,Apple,75,90,145,"rgb(75,90,145)",126,127,0.9921259842519685,4938385
915,r_186_100.jpg,Pear,87,138,142,"rgb(87,138,142)",126,127,0.9921259842519685,5737102
2106,r_153_100.jpg,Orange,58,110,158,"rgb(58,110,158)",126,127,0.9921259842519685,3829406
940,r_187_100.jpg,Pear,85,136,141,"rgb(85,136,141)",126,127,0.9921259842519685,5605517
658,r_0_100.jpg,Pear,88,140,154,"rgb(88,140,154)",126,127,0.9921259842519685,5803162
383,r_154_100.jpg,Apple,75,89,144,"rgb(75,89,144)",127,128,0.9921875,4938128
2238,r_147_100.jpg,Orange,58,109,157,"rgb(58,109,157)",127,128,0.9921875,3829149
1446,r_127_100.jpg,Kiwi,90,125,154,"rgb(90,125,154)",127,128,0.9921875,5930394
857,r_15_100.jpg,Pear,89,141,155,"rgb(89,141,155)",127,128,0.9921875,5868955
1358,r_126_100.jpg,Kiwi,90,125,154,"rgb(90,125,154)",128,129,0.9922480620155039,5930394
1388,r_282_100.jpg,Kiwi,93,123,149,"rgb(93,123,149)",128,129,0.9922480620155039,6126485
228,r_139_100.jpg,Apple,78,94,150,"rgb(78,94,150)",128,129,0.9922480620155039,5136022
2258,r_252_100.jpg,Orange,59,111,161,"rgb(59,111,161)",128,129,0.9922480620155039,3895201
37,r_159_100.jpg,Apple,74,88,144,"rgb(74,88,144)",128,129,0.9922480620155039,4872336
75,r_148_100.jpg,Apple,76,91,146,"rgb(76,91,146)",128,129,0.9922480620155039,5004178
73,r_158_100.jpg,Apple,74,88,144,"rgb(74,88,144)",128,129,0.9922480620155039,4872336
2228,r_253_100.jpg,Orange,59,111,161,"rgb(59,111,161)",128,129,0.9922480620155039,3895201
1126,r_271_100.jpg,Kiwi,94,125,151,"rgb(94,125,151)",128,129,0.9922480620155039,6192535
304,r_157_100.jpg,Apple,74,88,144,"rgb(74,88,144)",128,129,0.9922480620155039,4872336
1198,r_129_100.jpg,Kiwi,90,124,153,"rgb(90,124,153)",129,130,0.9923076923076923,5930137
474,r_145_100.jpg,Apple,76,92,147,"rgb(76,92,147)",129,130,0.9923076923076923,5004435
1346,r_144_100.jpg,Kiwi,86,119,148,"rgb(86,119,148)",129,130,0.9923076923076923,5666708
1278,r_23_100.jpg,Kiwi,89,117,143,"rgb(89,117,143)",129,130,0.9923076923076923,5862799
1433,r_145_100.jpg,Kiwi,86,118,147,"rgb(86,118,147)",129,130,0.9923076923076923,5666451
1395,r_29_100.jpg,Kiwi,88,116,142,"rgb(88,116,142)",129,130,0.9923076923076923,5797006
385,r_144_100.jpg,Apple,76,92,147,"rgb(76,92,147)",129,130,0.9923076923076923,5004435
306,r_147_100.jpg,Apple,76,91,146,"rgb(76,91,146)",129,130,0.9923076923076923,5004178
2152,r_284_100.jpg,Orange,57,107,158,"rgb(57,107,158)",130,131,0.9923664122137404,3763102
1398,r_277_100.jpg,Kiwi,94,124,150,"rgb(94,124,150)",130,131,0.9923664122137404,6192278
770,r_195_100.jpg,Pear,82,131,136,"rgb(82,131,136)",130,131,0.9923664122137404,5407624
524,r_192_100.jpg,Pear,83,133,138,"rgb(83,133,138)",130,131,0.9923664122137404,5473674
194,r_1_100.jpg,Apple,94,110,162,"rgb(94,110,162)",130,131,0.9923664122137404,6188706
180,r_310_100.jpg,Apple,93,110,162,"rgb(93,110,162)",130,131,0.9923664122137404,6123170
2289,r_290_100.jpg,Orange,57,106,158,"rgb(57,106,158)",130,131,0.9923664122137404,3762846
104,r_2_100.jpg,Apple,94,110,161,"rgb(94,110,161)",130,131,0.9923664122137404,6188705
151,r_309_100.jpg,Apple,92,110,162,"rgb(92,110,162)",130,131,0.9923664122137404,6057634
1242,r_281_100.jpg,Kiwi,94,123,150,"rgb(94,123,150)",130,131,0.9923664122137404,6192022
227,r_11_100.jpg,Apple,91,110,160,"rgb(91,110,160)",130,131,0.9923664122137404,5992096
494,r_226_100.jpg,Pear,86,135,142,"rgb(86,135,142)",130,131,0.9923664122137404,5670798
122,r_312_100.jpg,Apple,93,111,162,"rgb(93,111,162)",130,131,0.9923664122137404,6123426
172,r_143_100.jpg,Apple,77,92,148,"rgb(77,92,148)",130,131,0.9923664122137404,5069972
212,r_311_100.jpg,Apple,92,110,162,"rgb(92,110,162)",130,131,0.9923664122137404,6057634
2015,r_263_100.jpg,Orange,59,110,161,"rgb(59,110,161)",130,131,0.9923664122137404,3894945
1965,r_313_100.jpg,Orange,56,106,160,"rgb(56,106,160)",130,131,0.9923664122137404,3697312
2240,r_288_100.jpg,Orange,57,106,158,"rgb(57,106,158)",130,131,0.9923664122137404,3762846
1136,r_131_100.jpg,Kiwi,89,123,153,"rgb(89,123,153)",130,131,0.9923664122137404,5864345
988,r_150_100.jpg,Kiwi,84,115,144,"rgb(84,115,144)",131,132,0.9924242424242424,5534608
1145,r_143_100.jpg,Kiwi,86,119,148,"rgb(86,119,148)",131,132,0.9924242424242424,5666708
995,r_132_100.jpg,Kiwi,88,123,152,"rgb(88,123,152)",131,132,0.9924242424242424,5798808
1172,r_152_100.jpg,Kiwi,83,114,143,"rgb(83,114,143)",131,132,0.9924242424242424,5468815
2005,r_193_100.jpg,Orange,62,114,160,"rgb(62,114,160)",131,132,0.9924242424242424,4092576
1251,r_22_100.jpg,Kiwi,90,117,143,"rgb(90,117,143)",131,132,0.9924242424242424,5928335
1157,r_278_100.jpg,Kiwi,93,124,150,"rgb(93,124,150)",131,132,0.9924242424242424,6126742
746,r_217_100.jpg,Pear,81,127,134,"rgb(81,127,134)",132,133,0.9924812030075187,5341062
342,r_170_100.jpg,Apple,74,86,145,"rgb(74,86,145)",132,133,0.9924812030075187,4871825
1344,r_154_100.jpg,Kiwi,83,114,142,"rgb(83,114,142)",132,133,0.9924812030075187,5468814
1084,r_133_100.jpg,Kiwi,89,123,152,"rgb(89,123,152)",132,133,0.9924812030075187,5864344
472,r_316_100.jpg,Apple,92,110,161,"rgb(92,110,161)",132,133,0.9924812030075187,6057633
1300,r_146_100.jpg,Kiwi,85,118,146,"rgb(85,118,146)",132,133,0.9924812030075187,5600914
1272,r_147_100.jpg,Kiwi,86,117,146,"rgb(86,117,146)",132,133,0.9924812030075187,5666194
902,r_214_100.jpg,Pear,81,126,133,"rgb(81,126,133)",132,133,0.9924812030075187,5340805
1178,r_279_100.jpg,Kiwi,94,124,150,"rgb(94,124,150)",132,133,0.9924812030075187,6192278
288,r_178_100.jpg,Apple,76,87,146,"rgb(76,87,146)",132,133,0.9924812030075187,5003154
1099,r_285_100.jpg,Kiwi,93,123,149,"rgb(93,123,149)",132,133,0.9924812030075187,6126485
1340,r_307_100.jpg,Kiwi,93,122,148,"rgb(93,122,148)",133,134,0.9925373134328358,6126228
318,r_169_100.jpg,Apple,74,87,145,"rgb(74,87,145)",133,134,0.9925373134328358,4872081
155,r_319_100.jpg,Apple,91,111,161,"rgb(91,111,161)",133,134,0.9925373134328358,5992353
129,r_10_100.jpg,Apple,91,110,161,"rgb(91,110,161)",133,134,0.9925373134328358,5992097
1153,r_310_100.jpg,Kiwi,92,121,147,"rgb(92,121,147)",133,134,0.9925373134328358,6060435
316,r_179_100.jpg,Apple,76,87,146,"rgb(76,87,146)",133,134,0.9925373134328358,5003154
286,r_168_100.jpg,Apple,74,86,145,"rgb(74,86,145)",133,134,0.9925373134328358,4871825
456,r_320_100.jpg,Apple,91,111,161,"rgb(91,111,161)",133,134,0.9925373134328358,5992353
2008,r_287_100.jpg,Orange,58,107,159,"rgb(58,107,159)",133,134,0.9925373134328358,3828639
1204,r_164_100.jpg,Kiwi,80,110,138,"rgb(80,110,138)",133,134,0.9925373134328358,5271178
416,r_162_100.jpg,Apple,74,87,144,"rgb(74,87,144)",133,134,0.9925373134328358,4872080
1080,r_2_100.jpg,Kiwi,95,122,147,"rgb(95,122,147)",133,134,0.9925373134328358,6257299
1183,r_311_100.jpg,Kiwi,93,122,148,"rgb(93,122,148)",133,134,0.9925373134328358,6126228
85,r_167_100.jpg,Apple,74,86,144,"rgb(74,86,144)",133,134,0.9925373134328358,4871824
1381,r_17_100.jpg,Kiwi,91,118,144,"rgb(91,118,144)",134,135,0.9925925925925926,5994128
1023,r_286_100.jpg,Kiwi,93,123,149,"rgb(93,123,149)",134,135,0.9925925925925926,6126485
941,r_197_100.jpg,Pear,81,130,135,"rgb(81,130,135)",134,135,0.9925925925925926,5341831
1187,r_284_100.jpg,Kiwi,93,123,149,"rgb(93,123,149)",134,135,0.9925925925925926,6126485
1170,r_142_100.jpg,Kiwi,87,120,149,"rgb(87,120,149)",134,135,0.9925925925925926,5732501
1107,r_138_100.jpg,Kiwi,88,121,151,"rgb(88,121,151)",134,135,0.9925925925925926,5798295
1241,r_291_100.jpg,Kiwi,93,122,149,"rgb(93,122,149)",134,135,0.9925925925925926,6126229
1196,r_139_100.jpg,Kiwi,88,121,150,"rgb(88,121,150)",134,135,0.9925925925925926,5798294
1188,r_294_100.jpg,Kiwi,93,123,149,"rgb(93,123,149)",134,135,0.9925925925925926,6126485
632,r_213_100.jpg,Pear,81,126,132,"rgb(81,126,132)",134,135,0.9925925925925926,5340804
1356,r_136_100.jpg,Kiwi,88,122,151,"rgb(88,122,151)",134,135,0.9925925925925926,5798551
1098,r_295_100.jpg,Kiwi,93,122,149,"rgb(93,122,149)",134,135,0.9925925925925926,6126229
54,r_166_100.jpg,Apple,74,86,144,"rgb(74,86,144)",135,136,0.9926470588235294,4871824
223,r_190_100.jpg,Apple,79,88,147,"rgb(79,88,147)",135,136,0.9926470588235294,5200019
2260,r_289_100.jpg,Orange,57,106,158,"rgb(57,106,158)",135,136,0.9926470588235294,3762846
33,r_182_100.jpg,Apple,77,87,147,"rgb(77,87,147)",135,136,0.9926470588235294,5068691
146,r_165_100.jpg,Apple,74,87,144,"rgb(74,87,144)",135,136,0.9926470588235294,4872080
144,r_175_100.jpg,Apple,75,86,145,"rgb(75,86,145)",135,136,0.9926470588235294,4937361
236,r_164_100.jpg,Apple,74,87,144,"rgb(74,87,144)",135,136,0.9926470588235294,4872080
25,r_25_100.jpg,Apple,91,112,159,"rgb(91,112,159)",135,136,0.9926470588235294,5992607
238,r_174_100.jpg,Apple,75,86,145,"rgb(75,86,145)",135,136,0.9926470588235294,4937361
1416,r_320_100.jpg,Kiwi,91,119,145,"rgb(91,119,145)",135,136,0.9926470588235294,5994385
157,r_19_100.jpg,Apple,90,111,159,"rgb(90,111,159)",135,136,0.9926470588235294,5926815
213,r_27_100.jpg,Apple,91,112,158,"rgb(91,112,158)",135,136,0.9926470588235294,5992606
52,r_176_100.jpg,Apple,75,87,146,"rgb(75,87,146)",135,136,0.9926470588235294,4937618
446,r_173_100.jpg,Apple,75,86,145,"rgb(75,86,145)",135,136,0.9926470588235294,4937361
589,r_227_100.jpg,Pear,86,135,143,"rgb(86,135,143)",135,136,0.9926470588235294,5670799
222,r_180_100.jpg,Apple,76,87,146,"rgb(76,87,146)",135,136,0.9926470588235294,5003154
123,r_24_100.jpg,Apple,91,111,159,"rgb(91,111,159)",135,136,0.9926470588235294,5992351
470,r_20_100.jpg,Apple,90,111,159,"rgb(90,111,159)",135,136,0.9926470588235294,5926815
422,r_196_100.jpg,Apple,80,87,147,"rgb(80,87,147)",136,137,0.9927007299270073,5265299
512,r_209_100.jpg,Pear,79,125,131,"rgb(79,125,131)",136,137,0.9927007299270073,5209475
2061,r_285_100.jpg,Orange,57,107,158,"rgb(57,107,158)",136,137,0.9927007299270073,3763102
634,r_203_100.jpg,Pear,80,127,132,"rgb(80,127,132)",136,137,0.9927007299270073,5275524
2009,r_297_100.jpg,Orange,57,106,159,"rgb(57,106,159)",136,137,0.9927007299270073,3762847
2245,r_315_100.jpg,Orange,56,106,160,"rgb(56,106,160)",136,137,0.9927007299270073,3697312
278,r_195_100.jpg,Apple,79,88,147,"rgb(79,88,147)",136,137,0.9927007299270073,5200019
2398,r_306_100.jpg,Orange,57,106,159,"rgb(57,106,159)",136,137,0.9927007299270073,3762847
548,r_210_100.jpg,Pear,80,126,131,"rgb(80,126,131)",136,137,0.9927007299270073,5275267
838,r_216_100.jpg,Pear,81,127,133,"rgb(81,127,133)",136,137,0.9927007299270073,5341061
90,r_201_100.jpg,Apple,79,86,145,"rgb(79,86,145)",136,137,0.9927007299270073,5199505
2112,r_225_100.jpg,Orange,58,111,160,"rgb(58,111,160)",136,137,0.9927007299270073,3829664
1304,r_160_100.jpg,Kiwi,80,110,139,"rgb(80,110,139)",136,137,0.9927007299270073,5271179
2091,r_319_100.jpg,Orange,57,106,161,"rgb(57,106,161)",137,138,0.9927536231884058,3762849
2208,r_281_100.jpg,Orange,57,107,159,"rgb(57,107,159)",137,138,0.9927536231884058,3763103
2122,r_199_100.jpg,Orange,61,113,159,"rgb(61,113,159)",137,138,0.9927536231884058,4026783
2089,r_271_100.jpg,Orange,58,108,160,"rgb(58,108,160)",137,138,0.9927536231884058,3828896
970,r_223_100.jpg,Pear,84,132,139,"rgb(84,132,139)",137,138,0.9927536231884058,5538955
2221,r_178_100.jpg,Orange,61,114,160,"rgb(61,114,160)",137,138,0.9927536231884058,4027040
2180,r_318_100.jpg,Orange,56,106,160,"rgb(56,106,160)",137,138,0.9927536231884058,3697312
2294,r_15_100.jpg,Orange,54,104,162,"rgb(54,104,162)",137,138,0.9927536231884058,3565730
2214,r_14_100.jpg,Orange,54,105,162,"rgb(54,105,162)",137,138,0.9927536231884058,3565986
2192,r_275_100.jpg,Orange,57,108,160,"rgb(57,108,160)",137,138,0.9927536231884058,3763360
2201,r_228_100.jpg,Orange,58,111,160,"rgb(58,111,160)",137,138,0.9927536231884058,3829664
2217,r_22_100.jpg,Orange,54,105,161,"rgb(54,105,161)",137,138,0.9927536231884058,3565985
2000,r_12_100.jpg,Orange,54,104,162,"rgb(54,104,162)",137,138,0.9927536231884058,3565730
1942,r_226_100.jpg,Orange,58,111,160,"rgb(58,111,160)",137,138,0.9927536231884058,3829664
2388,r_293_100.jpg,Orange,57,106,158,"rgb(57,106,158)",137,138,0.9927536231884058,3762846
726,r_212_100.jpg,Pear,80,126,132,"rgb(80,126,132)",137,138,0.9927536231884058,5275268
2364,r_267_100.jpg,Orange,58,109,160,"rgb(58,109,160)",137,138,0.9927536231884058,3829152
1376,r_162_100.jpg,Kiwi,80,110,138,"rgb(80,110,138)",137,138,0.9927536231884058,5271178
2384,r_320_100.jpg,Orange,56,106,160,"rgb(56,106,160)",137,138,0.9927536231884058,3697312
1973,r_13_100.jpg,Orange,54,104,163,"rgb(54,104,163)",137,138,0.9927536231884058,3565731
2387,r_283_100.jpg,Orange,57,107,159,"rgb(57,107,159)",138,139,0.9928057553956835,3763103
